ETABLISSEMENT_ID,NBRE_ENTREPRISE,CATEGORIE-0,CATEGORIE-1,CATEGORIE-2,CATEGORIE-3,CATEGORIE-4,CATEGORIE-5,CATEGORIE-6,CATEGORIE-7,CATEGORIE-8,CODGEO
et20733,5,5,0,0,0,0,0,0,0,0,51438
et20734,27,20,4,0,1,0,1,1,0,0,51439
et20735,81,59,15,3,0,4,0,0,0,0,51440
et20736,5,5,0,0,0,0,0,0,0,0,51441
et20737,8,6,2,0,0,0,0,0,0,0,51442
et20738,5,5,0,0,0,0,0,0,0,0,51443
et20739,11,8,2,1,0,0,0,0,0,0,51444
et20740,8,6,2,0,0,0,0,0,0,0,51445
et20741,19,10,6,0,1,2,0,0,0,0,51446
et20742,20,17,3,0,0,0,0,0,0,0,51447
et20743,23,19,3,0,0,1,0,0,0,0,51448
et20744,64,44,14,2,1,1,1,1,0,0,51449
et20745,13,9,3,0,1,0,0,0,0,0,51450
et20746,2,0,2,0,0,0,0,0,0,0,51451
et20747,1,1,0,0,0,0,0,0,0,0,51452
et20748,33,20,9,0,1,1,1,0,1,0,51453
et20749,10388,6496,2462,557,403,278,115,48,25,4,51454
et20750,3,1,2,0,0,0,0,0,0,0,51455
et20751,1,1,0,0,0,0,0,0,0,0,51456
et20752,11,8,2,0,1,0,0,0,0,0,51457
et20753,1,1,0,0,0,0,0,0,0,0,51458
et20754,1,0,1,0,0,0,0,0,0,0,51459
et20755,5,4,1,0,0,0,0,0,0,0,51460
et20756,89,67,19,0,3,0,0,0,0,0,51461
et20757,3,2,1,0,0,0,0,0,0,0,51463
et20758,20,16,3,1,0,0,0,0,0,0,51464
et20759,12,9,3,0,0,0,0,0,0,0,51465
et20760,12,8,2,1,1,0,0,0,0,0,51466
et20761,15,11,3,0,1,0,0,0,0,0,51468
et20762,2,2,0,0,0,0,0,0,0,0,51469
et20763,1,1,0,0,0,0,0,0,0,0,51470
et20764,19,13,5,1,0,0,0,0,0,0,51471
et20765,43,37,6,0,0,0,0,0,0,0,51472
et20766,6,4,2,0,0,0,0,0,0,0,51473
et20767,315,135,105,28,17,20,6,3,1,0,51474
et20768,3,3,0,0,0,0,0,0,0,0,51475
et20769,11,7,1,3,0,0,0,0,0,0,51476
et20770,12,9,3,0,0,0,0,0,0,0,51477
et20771,7,7,0,0,0,0,0,0,0,0,51478
et20772,9,6,2,0,0,1,0,0,0,0,51479
et20773,4,1,3,0,0,0,0,0,0,0,51480
et20774,43,37,5,0,0,0,1,0,0,0,51482
et20775,22,15,2,3,1,0,0,0,1,0,51483
et20776,12,8,4,0,0,0,0,0,0,0,51484
et20777,7,6,0,0,0,0,1,0,0,0,51485
et20778,19,16,3,0,0,0,0,0,0,0,51486
et20779,15,13,2,0,0,0,0,0,0,0,51487
et20780,13,11,1,1,0,0,0,0,0,0,51488
et20781,0,0,0,0,0,0,0,0,0,0,51489
et20782,5,4,1,0,0,0,0,0,0,0,51490
et20783,6,3,3,0,0,0,0,0,0,0,51491
et20784,38,25,10,3,0,0,0,0,0,0,51492
et20785,32,16,9,0,1,4,1,0,1,0,51493
et20786,3,3,0,0,0,0,0,0,0,0,51495
et20787,8,4,3,0,1,0,0,0,0,0,51496
et20788,1,0,1,0,0,0,0,0,0,0,51497
et20789,3,2,1,0,0,0,0,0,0,0,51498
et20790,3,2,1,0,0,0,0,0,0,0,51499
et20791,8,6,2,0,0,0,0,0,0,0,51500
et20792,10,8,2,0,0,0,0,0,0,0,51501
et20793,4,4,0,0,0,0,0,0,0,0,51502
et20794,2,2,0,0,0,0,0,0,0,0,51503
et20795,156,61,35,7,23,17,9,3,1,0,51504
et20796,13,7,4,0,1,1,0,0,0,0,51505
et20797,298,150,78,32,24,12,2,0,0,0,51506
et20798,341,189,102,21,15,11,2,0,1,0,51507
et20799,12,7,4,0,1,0,0,0,0,0,51508
et20800,10,8,1,1,0,0,0,0,0,0,51509
et20801,2,2,0,0,0,0,0,0,0,0,51510
et20802,8,7,0,0,1,0,0,0,0,0,51511
et20803,4,3,1,0,0,0,0,0,0,0,51512
et20804,29,24,4,0,0,1,0,0,0,0,51513
et20805,3,2,1,0,0,0,0,0,0,0,51514
et20806,11,7,3,0,1,0,0,0,0,0,51515
et20807,3,3,0,0,0,0,0,0,0,0,51516
et20808,9,7,1,0,1,0,0,0,0,0,51517
et20809,31,21,9,0,1,0,0,0,0,0,51518
et20810,0,0,0,0,0,0,0,0,0,0,51519
et20811,0,0,0,0,0,0,0,0,0,0,51520
et20812,5,4,1,0,0,0,0,0,0,0,51521
et20813,11,8,1,2,0,0,0,0,0,0,51522
et20814,11,9,2,0,0,0,0,0,0,0,51523
et20815,15,12,3,0,0,0,0,0,0,0,51524
et20816,64,50,11,2,1,0,0,0,0,0,51525
et20817,12,10,1,0,1,0,0,0,0,0,51526
et20818,10,10,0,0,0,0,0,0,0,0,51527
et20819,5,5,0,0,0,0,0,0,0,0,51528
et20820,15,9,3,2,0,1,0,0,0,0,51529
et20821,35,19,11,4,1,0,0,0,0,0,51530
et20822,99,74,17,5,0,1,2,0,0,0,51531
et20823,17,13,4,0,0,0,0,0,0,0,51532
et20824,1,1,0,0,0,0,0,0,0,0,51533
et20825,5,3,1,0,1,0,0,0,0,0,51534
et20826,369,198,111,22,25,5,4,2,2,0,51535
et20827,79,48,18,2,4,6,0,0,1,0,51536
et20828,5,5,0,0,0,0,0,0,0,0,51537
et20829,37,30,6,1,0,0,0,0,0,0,51538
et20830,2,2,0,0,0,0,0,0,0,0,51539
et20831,5,4,1,0,0,0,0,0,0,0,51542
et20832,3,2,1,0,0,0,0,0,0,0,51543
et20833,29,19,8,1,0,1,0,0,0,0,51544
et20834,22,16,3,0,2,0,1,0,0,0,51545
et20835,13,10,2,0,0,1,0,0,0,0,51546
et20836,9,6,1,2,0,0,0,0,0,0,51547
et20837,6,5,1,0,0,0,0,0,0,0,51548
et20838,3,1,2,0,0,0,0,0,0,0,51549
et20839,12,10,2,0,0,0,0,0,0,0,51550
et20840,11,10,1,0,0,0,0,0,0,0,51551
et20841,9,8,0,1,0,0,0,0,0,0,51552
et20842,13,12,1,0,0,0,0,0,0,0,51553
et20843,6,4,1,1,0,0,0,0,0,0,51555
et20844,11,8,2,0,0,1,0,0,0,0,51556
et20845,10,9,1,0,0,0,0,0,0,0,51557
et20846,8,8,0,0,0,0,0,0,0,0,51558
et20847,134,79,41,6,3,3,1,0,1,0,51559
et20848,7,6,1,0,0,0,0,0,0,0,51560
et20849,183,114,38,10,10,7,0,2,2,0,51562
et20850,5,3,2,0,0,0,0,0,0,0,51563
et20851,5,5,0,0,0,0,0,0,0,0,51564
et20852,9,6,3,0,0,0,0,0,0,0,51565
et20853,17,13,1,1,2,0,0,0,0,0,51566
et20854,27,18,8,0,0,1,0,0,0,0,51567
et20855,10,7,3,0,0,0,0,0,0,0,51568
et20856,90,30,20,10,14,12,3,1,0,0,51569
et20857,8,7,1,0,0,0,0,0,0,0,51570
et20858,43,32,9,1,1,0,0,0,0,0,51571
et20859,12,10,2,0,0,0,0,0,0,0,51572
et20860,523,281,151,33,33,16,5,1,3,0,51573
et20861,6,6,0,0,0,0,0,0,0,0,51574
et20862,83,58,14,3,4,1,0,3,0,0,51576
et20863,8,7,0,0,1,0,0,0,0,0,51577
et20864,4,3,1,0,0,0,0,0,0,0,51578
et20865,7,6,1,0,0,0,0,0,0,0,51579
et20866,15,14,1,0,0,0,0,0,0,0,51580
et20867,2,1,1,0,0,0,0,0,0,0,51581
et20868,23,18,4,1,0,0,0,0,0,0,51582
et20869,6,6,0,0,0,0,0,0,0,0,51583
et20870,10,9,1,0,0,0,0,0,0,0,51584
et20871,34,25,5,3,1,0,0,0,0,0,51585
et20872,7,4,2,1,0,0,0,0,0,0,51586
et20873,10,8,2,0,0,0,0,0,0,0,51587
et20874,19,13,3,0,2,1,0,0,0,0,51588
et20875,11,8,2,1,0,0,0,0,0,0,51589
et20876,24,17,5,0,2,0,0,0,0,0,51590
et20877,9,6,2,0,0,0,0,1,0,0,51591
et20878,11,8,1,2,0,0,0,0,0,0,51592
et20879,3,2,1,0,0,0,0,0,0,0,51594
et20880,31,19,5,2,3,2,0,0,0,0,51595
et20881,21,13,7,1,0,0,0,0,0,0,51596
et20882,19,13,3,1,2,0,0,0,0,0,51597
et20883,13,9,3,0,1,0,0,0,0,0,51598
et20884,13,13,0,0,0,0,0,0,0,0,51599
et20885,2,2,0,0,0,0,0,0,0,0,51600
et20886,9,6,1,0,1,0,1,0,0,0,51601
et20887,1,1,0,0,0,0,0,0,0,0,51602
et20888,14,11,3,0,0,0,0,0,0,0,51603
et20889,6,4,2,0,0,0,0,0,0,0,51604
et20890,20,15,3,2,0,0,0,0,0,0,51605
et20891,10,9,1,0,0,0,0,0,0,0,51607
et20892,2,2,0,0,0,0,0,0,0,0,51608
et20893,34,23,11,0,0,0,0,0,0,0,51609
et20894,8,7,0,0,1,0,0,0,0,0,51610
et20895,8,4,3,0,0,0,1,0,0,0,51611
et20896,183,111,46,10,11,3,1,1,0,0,51612
et20897,56,43,10,2,1,0,0,0,0,0,51613
et20898,67,39,21,3,4,0,0,0,0,0,51614
et20899,9,4,4,1,0,0,0,0,0,0,51616
et20900,39,16,7,4,6,5,1,0,0,0,51617
et20901,5,3,1,1,0,0,0,0,0,0,51618
et20902,4,3,0,0,1,0,0,0,0,0,51619
et20903,6,6,0,0,0,0,0,0,0,0,51620
et20904,26,18,4,1,1,1,0,1,0,0,51621
et20905,25,14,9,1,1,0,0,0,0,0,51622
et20906,6,6,0,0,0,0,0,0,0,0,51623
et20907,39,27,10,2,0,0,0,0,0,0,51624
et20908,9,9,0,0,0,0,0,0,0,0,51625
et20909,5,3,2,0,0,0,0,0,0,0,51626
et20910,9,8,1,0,0,0,0,0,0,0,51627
et20911,7,5,2,0,0,0,0,0,0,0,51628
et20912,41,33,6,0,1,0,0,1,0,0,51629
et20913,9,5,3,0,1,0,0,0,0,0,51630
et20914,7,6,1,0,0,0,0,0,0,0,51631
et20915,9,7,2,0,0,0,0,0,0,0,51632
et20916,12,9,3,0,0,0,0,0,0,0,51633
et20917,17,14,3,0,0,0,0,0,0,0,51634
et20918,6,6,0,0,0,0,0,0,0,0,51635
et20919,23,19,1,1,2,0,0,0,0,0,51636
et20920,14,12,2,0,0,0,0,0,0,0,51637
et20921,6,5,1,0,0,0,0,0,0,0,51638
et20922,3,2,1,0,0,0,0,0,0,0,51639
et20923,8,7,0,0,0,1,0,0,0,0,51640
et20924,9,6,2,1,0,0,0,0,0,0,51641
et20925,6,4,2,0,0,0,0,0,0,0,51642
et20926,27,10,9,3,4,0,1,0,0,0,51643
et20927,11,8,2,0,0,1,0,0,0,0,51644
et20928,3,2,1,0,0,0,0,0,0,0,51645
et20929,5,5,0,0,0,0,0,0,0,0,51646
et20930,44,32,10,0,0,2,0,0,0,0,51647
et20931,44,39,3,2,0,0,0,0,0,0,51648
et20932,737,400,235,44,32,13,7,5,1,0,51649
et20933,1,1,0,0,0,0,0,0,0,0,51650
et20934,13,10,2,1,0,0,0,0,0,0,51651
et20935,1,1,0,0,0,0,0,0,0,0,51652
et20936,7,6,1,0,0,0,0,0,0,0,51654
et20937,11,8,2,1,0,0,0,0,0,0,51655
et20938,17,13,1,2,1,0,0,0,0,0,51656
et20939,14,6,6,0,2,0,0,0,0,0,51657
et20940,4,4,0,0,0,0,0,0,0,0,51658
et20941,2,1,1,0,0,0,0,0,0,0,51659
et20942,106,67,32,5,2,0,0,0,0,0,51660
et20943,245,139,60,14,17,9,4,2,0,0,51662
et20944,113,62,31,8,6,3,2,1,0,0,51663
et20945,12,11,1,0,0,0,0,0,0,0,52001
et20946,0,0,0,0,0,0,0,0,0,0,52002
et20947,6,5,1,0,0,0,0,0,0,0,52003
et20948,0,0,0,0,0,0,0,0,0,0,52004
et20949,2,2,0,0,0,0,0,0,0,0,52005
et20950,3,2,1,0,0,0,0,0,0,0,52006
et20951,5,4,1,0,0,0,0,0,0,0,52007
et20952,51,31,13,3,1,3,0,0,0,0,52008
et20953,6,3,1,2,0,0,0,0,0,0,52009
et20954,1,1,0,0,0,0,0,0,0,0,52011
et20955,1,0,1,0,0,0,0,0,0,0,52012
et20956,9,9,0,0,0,0,0,0,0,0,52013
et20957,5,3,1,1,0,0,0,0,0,0,52014
et20958,3,3,0,0,0,0,0,0,0,0,52015
et20959,4,3,0,0,1,0,0,0,0,0,52016
et20960,56,34,18,1,2,1,0,0,0,0,52017
et20961,7,4,2,0,1,0,0,0,0,0,52019
et20962,6,5,1,0,0,0,0,0,0,0,52021
et20963,5,5,0,0,0,0,0,0,0,0,52022
et20964,21,13,5,1,1,1,0,0,0,0,52023
et20965,5,4,1,0,0,0,0,0,0,0,52025
et20966,4,4,0,0,0,0,0,0,0,0,52027
et20967,5,5,0,0,0,0,0,0,0,0,52028
et20968,4,3,1,0,0,0,0,0,0,0,52029
et20969,1,1,0,0,0,0,0,0,0,0,52030
et20970,10,8,2,0,0,0,0,0,0,0,52031
et20971,4,3,0,0,1,0,0,0,0,0,52033
et20972,5,5,0,0,0,0,0,0,0,0,52034
et20973,7,3,3,0,1,0,0,0,0,0,52035
et20974,11,9,0,0,1,1,0,0,0,0,52036
et20975,15,13,1,0,1,0,0,0,0,0,52037
et20976,2,2,0,0,0,0,0,0,0,0,52038
et20977,3,3,0,0,0,0,0,0,0,0,52039
et20978,5,4,1,0,0,0,0,0,0,0,52040
et20979,4,2,2,0,0,0,0,0,0,0,52042
et20980,4,4,0,0,0,0,0,0,0,0,52043
et20981,19,12,5,1,0,0,1,0,0,0,52044
et20982,128,55,32,20,14,4,1,1,1,0,52045
et20983,5,5,0,0,0,0,0,0,0,0,52047
et20984,60,43,9,1,1,5,1,0,0,0,52050
et20985,1,1,0,0,0,0,0,0,0,0,52051
et20986,7,6,1,0,0,0,0,0,0,0,52053
et20987,7,6,0,1,0,0,0,0,0,0,52055
et20988,7,6,1,0,0,0,0,0,0,0,52056
et20989,3,3,0,0,0,0,0,0,0,0,52057
et20990,68,39,18,5,4,1,0,0,0,1,52058
et20991,1,1,0,0,0,0,0,0,0,0,52059
et20992,219,132,64,12,7,1,3,0,0,0,52060
et20993,6,6,0,0,0,0,0,0,0,0,52061
et20994,3,1,2,0,0,0,0,0,0,0,52062
et20995,9,7,2,0,0,0,0,0,0,0,52063
et20996,32,20,9,2,1,0,0,0,0,0,52064
et20997,2,2,0,0,0,0,0,0,0,0,52065
et20998,1,1,0,0,0,0,0,0,0,0,52066
et20999,3,3,0,0,0,0,0,0,0,0,52067
et21000,7,7,0,0,0,0,0,0,0,0,52069
et21001,2,2,0,0,0,0,0,0,0,0,52070
et21002,7,2,4,0,1,0,0,0,0,0,52072
et21003,52,42,6,0,4,0,0,0,0,0,52074
et21004,2,2,0,0,0,0,0,0,0,0,52075
et21005,20,16,4,0,0,0,0,0,0,0,52076
et21006,17,8,6,0,1,1,0,0,1,0,52079
et21007,11,9,2,0,0,0,0,0,0,0,52082
et21008,23,17,5,1,0,0,0,0,0,0,52083
et21009,0,0,0,0,0,0,0,0,0,0,52084
et21010,0,0,0,0,0,0,0,0,0,0,52085
et21011,9,8,1,0,0,0,0,0,0,0,52087
et21012,28,20,5,1,1,1,0,0,0,0,52088
et21013,1,1,0,0,0,0,0,0,0,0,52089
et21014,0,0,0,0,0,0,0,0,0,0,52090
et21015,3,3,0,0,0,0,0,0,0,0,52091
et21016,5,3,1,0,0,0,1,0,0,0,52092
et21017,128,70,35,9,7,5,0,1,1,0,52093
et21018,11,11,0,0,0,0,0,0,0,0,52094
et21019,8,6,2,0,0,0,0,0,0,0,52095
et21020,1,0,1,0,0,0,0,0,0,0,52097
et21021,28,13,9,1,1,4,0,0,0,0,52099
et21022,1,1,0,0,0,0,0,0,0,0,52101
et21023,11,8,3,0,0,0,0,0,0,0,52102
et21024,10,3,4,0,3,0,0,0,0,0,52103
et21025,26,20,6,0,0,0,0,0,0,0,52104
et21026,10,9,1,0,0,0,0,0,0,0,52105
et21027,4,2,1,1,0,0,0,0,0,0,52106
et21028,1,1,0,0,0,0,0,0,0,0,52107
et21029,5,5,0,0,0,0,0,0,0,0,52108
et21030,0,0,0,0,0,0,0,0,0,0,52109
et21031,5,4,1,0,0,0,0,0,0,0,52110
et21032,9,5,4,0,0,0,0,0,0,0,52113
et21033,99,65,24,6,0,3,1,0,0,0,52114
et21034,4,2,2,0,0,0,0,0,0,0,52115
et21035,2,2,0,0,0,0,0,0,0,0,52116
et21036,17,12,4,0,1,0,0,0,0,0,52118
et21037,5,5,0,0,0,0,0,0,0,0,52119
et21038,3,3,0,0,0,0,0,0,0,0,52120
et21039,1491,788,467,88,75,48,15,7,3,0,52121
et21040,2,1,1,0,0,0,0,0,0,0,52122
et21041,40,20,10,6,3,1,0,0,0,0,52123
et21042,2,1,1,0,0,0,0,0,0,0,52124
et21043,49,32,9,2,3,3,0,0,0,0,52125
et21044,7,4,3,0,0,0,0,0,0,0,52126
et21045,5,3,1,1,0,0,0,0,0,0,52127
et21046,5,4,1,0,0,0,0,0,0,0,52128
et21047,10,5,4,0,0,0,1,0,0,0,52129
et21048,5,5,0,0,0,0,0,0,0,0,52130
et21049,2,1,1,0,0,0,0,0,0,0,52131
et21050,14,7,4,2,1,0,0,0,0,0,52132
et21051,4,3,1,0,0,0,0,0,0,0,52133
et21052,6,4,1,1,0,0,0,0,0,0,52134
et21053,2,2,0,0,0,0,0,0,0,0,52135
et21054,2,2,0,0,0,0,0,0,0,0,52136
et21055,0,0,0,0,0,0,0,0,0,0,52137
et21056,2,1,1,0,0,0,0,0,0,0,52138
et21057,65,48,9,3,4,1,0,0,0,0,52140
et21058,16,15,0,0,1,0,0,0,0,0,52141
et21059,2,2,0,0,0,0,0,0,0,0,52142
et21060,6,6,0,0,0,0,0,0,0,0,52145
et21061,3,2,1,0,0,0,0,0,0,0,52146
et21062,4,2,2,0,0,0,0,0,0,0,52147
et21063,2,1,1,0,0,0,0,0,0,0,52149
et21064,14,8,5,0,1,0,0,0,0,0,52151
et21065,8,6,2,0,0,0,0,0,0,0,52155
et21066,13,11,1,1,0,0,0,0,0,0,52156
et21067,2,1,1,0,0,0,0,0,0,0,52157
et21068,8,6,2,0,0,0,0,0,0,0,52158
et21069,0,0,0,0,0,0,0,0,0,0,52159
et21070,1,0,1,0,0,0,0,0,0,0,52160
et21071,4,3,0,0,0,1,0,0,0,0,52161
et21072,9,8,1,0,0,0,0,0,0,0,52162
et21073,10,9,0,1,0,0,0,0,0,0,52163
et21074,5,5,0,0,0,0,0,0,0,0,52164
et21075,9,7,2,0,0,0,0,0,0,0,52165
et21076,9,8,1,0,0,0,0,0,0,0,52167
et21077,1,1,0,0,0,0,0,0,0,0,52168
et21078,2,2,0,0,0,0,0,0,0,0,52169
et21079,2,1,1,0,0,0,0,0,0,0,52170
et21080,7,5,1,1,0,0,0,0,0,0,52171
et21081,9,6,2,0,0,1,0,0,0,0,52172
et21082,4,2,1,0,1,0,0,0,0,0,52173
et21083,0,0,0,0,0,0,0,0,0,0,52174
et21084,23,21,1,0,1,0,0,0,0,0,52175
et21085,36,24,8,2,2,0,0,0,0,0,52177
et21086,28,21,5,1,0,0,0,1,0,0,52178
et21087,0,0,0,0,0,0,0,0,0,0,52179
et21088,16,11,3,2,0,0,0,0,0,0,52180
et21089,1,1,0,0,0,0,0,0,0,0,52181
et21090,86,65,14,4,1,2,0,0,0,0,52182
et21091,3,2,1,0,0,0,0,0,0,0,52183
et21092,2,2,0,0,0,0,0,0,0,0,52184
et21093,3,2,1,0,0,0,0,0,0,0,52185
et21094,11,8,3,0,0,0,0,0,0,0,52187
et21095,12,10,2,0,0,0,0,0,0,0,52189
et21096,8,7,1,0,0,0,0,0,0,0,52190
et21097,12,9,3,0,0,0,0,0,0,0,52193
et21098,70,51,11,4,1,3,0,0,0,0,52194
et21099,1,1,0,0,0,0,0,0,0,0,52195
et21100,8,6,2,0,0,0,0,0,0,0,52196
et21101,108,70,23,6,6,3,0,0,0,0,52197
et21102,3,3,0,0,0,0,0,0,0,0,52198
et21103,4,4,0,0,0,0,0,0,0,0,52199
et21104,7,5,2,0,0,0,0,0,0,0,52200
et21105,5,5,0,0,0,0,0,0,0,0,52201
et21106,3,2,1,0,0,0,0,0,0,0,52203
et21107,1,1,0,0,0,0,0,0,0,0,52204
et21108,47,28,14,2,3,0,0,0,0,0,52205
et21109,8,6,2,0,0,0,0,0,0,0,52206
et21110,2,2,0,0,0,0,0,0,0,0,52207
et21111,4,3,1,0,0,0,0,0,0,0,52208
et21112,66,42,17,2,2,2,0,1,0,0,52211
et21113,11,8,2,0,0,0,0,1,0,0,52212
et21114,12,9,2,1,0,0,0,0,0,0,52213
et21115,0,0,0,0,0,0,0,0,0,0,52214
et21116,2,2,0,0,0,0,0,0,0,0,52216
et21117,1,1,0,0,0,0,0,0,0,0,52217
et21118,6,5,1,0,0,0,0,0,0,0,52218
et21119,2,2,0,0,0,0,0,0,0,0,52219
et21120,6,4,2,0,0,0,0,0,0,0,52220
et21121,3,3,0,0,0,0,0,0,0,0,52221
et21122,0,0,0,0,0,0,0,0,0,0,52222
et21123,1,0,1,0,0,0,0,0,0,0,52223
et21124,6,3,2,1,0,0,0,0,0,0,52225
et21125,3,0,2,0,0,1,0,0,0,0,52227
et21126,2,0,2,0,0,0,0,0,0,0,52228
et21127,4,2,1,0,1,0,0,0,0,0,52229
et21128,9,6,0,1,1,1,0,0,0,0,52230
et21129,2,2,0,0,0,0,0,0,0,0,52231
et21130,2,1,1,0,0,0,0,0,0,0,52232
et21131,5,4,1,0,0,0,0,0,0,0,52233
et21132,3,3,0,0,0,0,0,0,0,0,52234
et21133,7,2,2,1,2,0,0,0,0,0,52235
et21134,13,11,2,0,0,0,0,0,0,0,52237
et21135,7,6,0,1,0,0,0,0,0,0,52239
et21136,2,1,1,0,0,0,0,0,0,0,52240
et21137,35,25,6,1,2,1,0,0,0,0,52242
et21138,1,0,0,0,1,0,0,0,0,0,52243
et21139,19,15,4,0,0,0,0,0,0,0,52244
et21140,4,4,0,0,0,0,0,0,0,0,52245
et21141,26,22,3,0,0,0,0,1,0,0,52246
et21142,3,2,0,0,0,0,0,0,1,0,52247
et21143,33,20,8,0,3,2,0,0,0,0,52248
et21144,9,7,2,0,0,0,0,0,0,0,52249
et21145,228,118,76,17,10,4,3,0,0,0,52250
et21146,26,16,10,0,0,0,0,0,0,0,52251
et21147,15,7,7,1,0,0,0,0,0,0,52253
et21148,4,4,0,0,0,0,0,0,0,0,52254
et21149,2,1,0,0,1,0,0,0,0,0,52256
et21150,8,7,0,0,1,0,0,0,0,0,52257
et21151,16,13,2,1,0,0,0,0,0,0,52258
et21152,3,2,1,0,0,0,0,0,0,0,52260
et21153,2,1,1,0,0,0,0,0,0,0,52262
et21154,1,0,1,0,0,0,0,0,0,0,52264
et21155,37,19,11,5,1,0,0,1,0,0,52265
et21156,4,2,2,0,0,0,0,0,0,0,52266
et21157,4,3,1,0,0,0,0,0,0,0,52267
et21158,555,308,167,28,30,11,5,5,1,0,52269
et21159,4,2,1,1,0,0,0,0,0,0,52271
et21160,7,5,2,0,0,0,0,0,0,0,52272
et21161,3,3,0,0,0,0,0,0,0,0,52273
et21162,20,16,2,2,0,0,0,0,0,0,52274
et21163,6,2,3,0,1,0,0,0,0,0,52275
et21164,2,1,1,0,0,0,0,0,0,0,52276
et21165,1,1,0,0,0,0,0,0,0,0,52277
et21166,4,3,1,0,0,0,0,0,0,0,52278
et21167,5,4,1,0,0,0,0,0,0,0,52280
et21168,14,11,0,1,2,0,0,0,0,0,52282
et21169,4,4,0,0,0,0,0,0,0,0,52284
et21170,1,1,0,0,0,0,0,0,0,0,52285
et21171,1,0,0,0,1,0,0,0,0,0,52286
et21172,6,4,1,0,1,0,0,0,0,0,52287
et21173,4,2,2,0,0,0,0,0,0,0,52288
et21174,14,7,4,1,2,0,0,0,0,0,52289
et21175,2,0,1,0,1,0,0,0,0,0,52290
et21176,4,3,1,0,0,0,0,0,0,0,52291
et21177,57,35,15,1,3,2,0,1,0,0,52292
et21178,12,7,4,0,1,0,0,0,0,0,52293
et21179,13,9,3,0,1,0,0,0,0,0,52294
et21180,2,2,0,0,0,0,0,0,0,0,52295
et21181,11,9,2,0,0,0,0,0,0,0,52296
et21182,10,9,0,0,0,1,0,0,0,0,52297
et21183,2,1,1,0,0,0,0,0,0,0,52298
et21184,4,3,0,1,0,0,0,0,0,0,52300
et21185,0,0,0,0,0,0,0,0,0,0,52301
et21186,5,5,0,0,0,0,0,0,0,0,52302
et21187,3,2,1,0,0,0,0,0,0,0,52303
et21188,0,0,0,0,0,0,0,0,0,0,52304
et21189,25,16,7,1,1,0,0,0,0,0,52305
et21190,11,8,2,0,0,1,0,0,0,0,52306
et21191,4,4,0,0,0,0,0,0,0,0,52307
et21192,16,12,1,0,1,2,0,0,0,0,52308
et21193,11,8,0,1,1,1,0,0,0,0,52310
et21194,4,3,1,0,0,0,0,0,0,0,52311
et21195,2,2,0,0,0,0,0,0,0,0,52312
et21196,3,2,1,0,0,0,0,0,0,0,52313
et21197,8,7,1,0,0,0,0,0,0,0,52315
et21198,3,1,2,0,0,0,0,0,0,0,52316
et21199,6,6,0,0,0,0,0,0,0,0,52318
et21200,4,3,1,0,0,0,0,0,0,0,52319
et21201,2,0,0,0,1,1,0,0,0,0,52320
et21202,4,4,0,0,0,0,0,0,0,0,52321
et21203,2,2,0,0,0,0,0,0,0,0,52322
et21204,6,6,0,0,0,0,0,0,0,0,52325
et21205,1,1,0,0,0,0,0,0,0,0,52326
et21206,13,7,5,1,0,0,0,0,0,0,52327
et21207,4,4,0,0,0,0,0,0,0,0,52328
et21208,6,6,0,0,0,0,0,0,0,0,52330
et21209,162,92,50,10,4,5,1,0,0,0,52331
et21210,131,72,41,2,11,4,0,0,1,0,52332
et21211,4,4,0,0,0,0,0,0,0,0,52335
et21212,2,1,1,0,0,0,0,0,0,0,52336
et21213,2,2,0,0,0,0,0,0,0,0,52337
et21214,6,5,0,0,1,0,0,0,0,0,52340
et21215,4,3,1,0,0,0,0,0,0,0,52341
et21216,0,0,0,0,0,0,0,0,0,0,52342
et21217,2,2,0,0,0,0,0,0,0,0,52344
et21218,12,9,3,0,0,0,0,0,0,0,52346
et21219,6,5,1,0,0,0,0,0,0,0,52347
et21220,36,21,10,3,1,1,0,0,0,0,52348
et21221,14,13,0,0,1,0,0,0,0,0,52349
et21222,1,1,0,0,0,0,0,0,0,0,52350
et21223,1,1,0,0,0,0,0,0,0,0,52351
et21224,0,0,0,0,0,0,0,0,0,0,52352
et21225,242,138,67,15,10,6,4,1,1,0,52353
et21226,2,1,0,0,1,0,0,0,0,0,52354
et21227,10,7,2,1,0,0,0,0,0,0,52355
et21228,6,5,0,0,1,0,0,0,0,0,52356
et21229,2,2,0,0,0,0,0,0,0,0,52357
et21230,3,2,1,0,0,0,0,0,0,0,52358
et21231,9,5,3,0,0,1,0,0,0,0,52359
et21232,8,4,3,0,0,0,1,0,0,0,52360
et21233,5,5,0,0,0,0,0,0,0,0,52362
et21234,1,1,0,0,0,0,0,0,0,0,52363
et21235,4,3,1,0,0,0,0,0,0,0,52364
et21236,15,14,1,0,0,0,0,0,0,0,52365
et21237,2,2,0,0,0,0,0,0,0,0,52366
et21238,0,0,0,0,0,0,0,0,0,0,52367
et21239,2,2,0,0,0,0,0,0,0,0,52369
et21240,7,7,0,0,0,0,0,0,0,0,52370
et21241,6,3,3,0,0,0,0,0,0,0,52371
et21242,4,2,1,0,0,1,0,0,0,0,52372
et21243,1,1,0,0,0,0,0,0,0,0,52373
et21244,6,5,1,0,0,0,0,0,0,0,52374
et21245,0,0,0,0,0,0,0,0,0,0,52375
